puzzle,solution
100000802602018900903200400500140070807005004200070090700500380460739001005680709,154397862672418953983256417539142678817965234246873195791524386468739521325681749
600000702901620085200003640092400807800530000004790520305287964489065200700340050,643851792971624385258973641592416837867532419134798526315287964489165273726349158
283010700006700150700940862809000000060150008002670931904007500000091300108005409,283516794496782153751943862819234675367159248542678931934827516625491387178365429
030802000070016008206050004010200570345098020020530040700040000400680300861020097,134872965579416238286953714918264573345798126627531849753149682492687351861325497
207000030601070085005018097034001500560007900108930020009700040750040069010893000,287569134691374285345218697934621578562487913178935426829756341753142869416893752
006782394008500702007190800809070500040821060102059407001945200003217040054308000,516782394498536712327194856869473521745821963132659487671945238983217645254368179
928701506030000480040600019009000024001200060680009000005390840094180700000570000,928741536136925487547638219359867124471253968682419375765392841294186753813574692
040030150080000207910870060408361520030042070296708001009120000821090030000600010,647239158583416297912875463478361529135942876296758341369124785821597634754683912
309460020825179403706230918681542379457913086090086541500807134030621800078000602,319468725825179463746235918681542379457913286293786541562897134934621857178354692
020506800000013924009008005583020079040370050700000600034007000608030700000804006,421596837865713924379248165583621479146379258792485613934167582658932741217854396
100720060004000170800000049000000030000467500407305896901800003082543910705100002,159724368264938175873651249516289734398467521427315896941872653682543917735196482
057003040100965000000170800920641000010000309070200100508700000200000607730010200,657823941184965732392174856923641578416587329875239164568792413241358697739416285
721540890530719402094008000960870241410293658852160309300051927170630584205987006,721546893538719462694328715963875241417293658852164379386451927179632584245987136
049802751852073000160904300085000473790348000413705609538097104624500090070480200,349862751852173946167954328285619473796348512413725689538297164624531897971486235
502890006090000820430016907080905000070020000001768503160030078307400000829670045,512897436796354821438216957683945712975123684241768593164539278357482169829671345
027008390306740850400502760600070285700980030100623940051000600970316520003207000,527168394316749852498532761639471285742985136185623947251894673974316528863257419
007150639050200048009040250508310970401007000072460000700004096810930400900601500,247158639153296748689743251568312974491587362372469815735824196816935427924671583
650974180070001604840060309769400523305290741214050960590047236407639805006025490,653974182972381654841562379769418523385296741214753968598147236427639815136825497
070006500981750623250300407729601800814000206000008901040903168007182354100000790,473826519981754623256319487729631845814597236365248971542973168697182354138465792
054100390003049015020536000108203009000698170079050800500900702407062908302000600,854127396763849215921536487148273569235698174679451823586914732417362958392785641
120907034070420058030500920693000405200640379007019286049032000580000043300704000,125987634976423158834561927693278415218645379457319286749832561582196743361754892
127800950003001000000900176000408605040003700800020004008070001204300567079005238,127864953963751842485932176731498625542613789896527314358276491214389567679145238
003746508500208704748050002030527006006004005000681029004000200000870403007400961,123746598569218734748953612931527846286394175475681329394165287612879453857432961
007080005000529000020040000059004602238760010070090508045008200002006780980003401,497681325863529147521347896159834672238765914674192538745918263312456789986273451
000760300800000605070000901102400050705026190389570062053040700617002004098000236,921765348834219675576384921162493857745826193389571462253648719617932584498157236
000380197834001206700000030347000801006000079000700600090167000608040000501002000,265384197834971256719256438347695821156428379982713645493167582628549713571832964
